id,name,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,beds,price,availability_365,number_of_reviews,review_scores_rating
27775648,Serviced apartment in London · ★4.86 · 1 bedroom · 1 bed · 1 bath,194105644,Manson,07-06-2018,,100%,99%,1,14,1,Kensington and Chelsea,Entire home/apt,3,1,$345.00,230,7,4.86
5.62E+17,Rental unit in Greater London · ★4.50 · 1 bedroom · 2 beds · 1 private bath,445013518,Tina,14-02-2022,,98%,100%,0,6,1,Westminster,Private room,3,2,$94.00,37,111,4.5
5.63E+17,Condo in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,92253314,Stephen,28-08-2016,"London, United Kingdom",100%,89%,1,2,1,Hammersmith and Fulham,Private room,1,1,$96.00,342,5,5
27831042,Rental unit in Greater London · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,210163173,Emma,17-08-2018,"England, United Kingdom",10%,0%,0,2,1,Tower Hamlets,Private room,2,1,$45.00,86,5,4.8
5.63E+17,Rental unit in Greater London · ★4.65 · 2 bedrooms · 2 beds · 1 bath,350222367,London City Stays,15-06-2020,"London, United Kingdom",100%,100%,1,79,1,Westminster,Entire home/apt,5,2,$392.00,14,37,4.65
28038091,Rental unit in Greater London · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,76887494,Roman,10-06-2016,"London, United Kingdom",N/A,N/A,0,3,1,Haringey,Private room,2,1,$31.00,0,4,4.75
5.65E+17,Guesthouse in Greater London · ★4.97 · 1 bedroom · 1 bed · 1 bath,10724049,Benedikt,20-12-2013,"London, United Kingdom",100%,92%,1,1,1,Bromley,Entire home/apt,2,1,$60.00,0,37,4.97
5.69E+17,Serviced apartment in Greater London · ★4.83 · 2 bedrooms · 2 beds · 2 baths,438178209,37gs,30-12-2021,,88%,100%,1,30,1,Westminster,Entire home/apt,5,2,$780.00,348,6,4.83
28095537,Condo in Greater London · ★4.70 · 2 bedrooms · 3 beds · 1 bath,10205898,Steven,23-11-2013,"England, United Kingdom",N/A,N/A,0,2,1,Hackney,Entire home/apt,6,3,$125.00,0,10,4.7
5.69E+17,Bed and breakfast in Greater London · 1 bedroom · 1 bed · 1 private bath,446462190,Vinoobhai,23-02-2022,,100%,99%,0,9,1,Hillingdon,Private room,1,1,$66.00,365,0,
5.70E+17,Hotel in Greater London · ★3.80 · 1 bedroom · 2 beds · 1 private bath,306800910,London Lettings,04-11-2019,"London, United Kingdom",97%,99%,0,32,1,Westminster,Private room,3,2,$114.00,364,50,3.8
5.77E+17,Rental unit in Greater London · 3 bedrooms · 3 beds · 2 baths,156158778,Onefinestay,25-10-2017,,100%,100%,0,534,1,Kensington and Chelsea,Entire home/apt,5,3,"$1,190.00",0,0,
28101219,Rental unit in Greater London · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,3007971,Evette,21-07-2012,"London, United Kingdom",100%,67%,0,2,1,Lambeth,Private room,1,1,$40.00,171,27,4.85
28107089,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,212316360,Minye,28-08-2018,,100%,100%,0,1,1,Newham,Entire home/apt,4,2,$156.00,6,0,
5.77E+17,Rental unit in Greater London · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,19400317,Ola,03-08-2014,United Kingdom,100%,86%,0,4,1,Kensington and Chelsea,Entire home/apt,2,1,$260.00,40,7,4.86
5.78E+17,Condo in Greater London · ★4.79 · 2 bedrooms · 2 beds · 2 baths,78658199,Scott,19-06-2016,"London, United Kingdom",N/A,100%,0,1,1,Hammersmith and Fulham,Entire home/apt,4,2,$249.00,0,24,4.79
5.78E+17,Rental unit in Greater London · ★4.80 · 2 bedrooms · 2 beds · 2 baths,33889201,Veeve,21-05-2015,"London, United Kingdom",100%,98%,0,793,1,Hammersmith and Fulham,Entire home/apt,4,2,"$1,256.00",356,5,4.8
5.82E+17,Condo in Greater London · 1 bedroom · 1 bed · 1.5 baths,214960911,Kasha,12-09-2018,"England, United Kingdom",N/A,100%,0,3,0,Merton,Private room,2,1,$40.00,0,2,5
5.83E+17,Condo in Greater London · 1 bedroom · 1 bed · 1 bath,30253178,Alisha,30-03-2015,"London, United Kingdom",95%,85%,0,155,0,Kensington and Chelsea,Entire home/apt,2,1,$250.00,80,0,
28301744,Home in Londres · 1 bedroom · 1 bed · 1 private bath,22322810,Bérénice,09-10-2014,"London, United Kingdom",N/A,N/A,0,4,1,Wandsworth,Private room,2,1,$45.00,0,1,5
5.84E+17,Home in Greater London · ★4.44 · 4 bedrooms · 4 beds · 4 baths,449499368,Saba,14-03-2022,,70%,100%,0,1,1,Westminster,Entire home/apt,6,4,$450.00,357,18,4.44
28309400,Bungalow in Greater London · ★4.94 · 2 bedrooms · 4 beds · 1 bath,185320744,Melanie,20-04-2018,"London, United Kingdom",100%,100%,0,1,1,Lewisham,Entire home/apt,5,4,$101.00,52,34,4.94
5.84E+17,Home in Greater London · ★4.64 · 1 bedroom · 1 bed · 1 private bath,449825211,Anna,16-03-2022,,67%,100%,0,3,1,Harrow,Private room,2,1,$94.00,365,14,4.64
28355750,Rental unit in Greater London · ★4.66 · 1 bedroom · 3 beds · 1 bath,208207796,Kay,08-08-2018,"London, United Kingdom",100%,100%,0,1,1,Southwark,Entire home/apt,4,3,$155.00,344,83,4.66
28405595,Rental unit in London · ★4.51 · 1 bedroom · 1 bed · 1 shared bath,166617599,Ben,08-01-2018,"London, United Kingdom",100%,99%,0,64,1,Wandsworth,Private room,1,1,$63.00,0,186,4.51
28421205,Condo in Greater London · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,35047322,Gulcan,05-06-2015,"London, United Kingdom",100%,80%,0,1,1,Tower Hamlets,Private room,1,1,$55.00,201,39,4.97
5.84E+17,Home in Greater London · ★4.17 · 3 bedrooms · 3 beds · 1.5 baths,449897198,Mercy,16-03-2022,"London, United Kingdom",N/A,100%,0,1,0,Barking and Dagenham,Entire home/apt,6,3,$200.00,361,6,4.17
28682968,Loft in Greater London · ★4.60 · 1 bedroom · 2 beds · 1.5 shared baths,194077607,Olga,07-06-2018,"England, United Kingdom",N/A,N/A,0,4,1,Hackney,Private room,1,2,$15.00,0,5,4.6
5.85E+17,Condo in Greater London · 1 bedroom · 1 bed · 1 bath,139135118,Shane,07-07-2017,"London, United Kingdom",100%,50%,0,2,1,Tower Hamlets,Entire home/apt,2,1,$120.00,5,2,5
28855748,Rental unit in Greater London · ★5.0 · 1 bedroom · 2 beds · 1 bath,3132940,Patrick,02-08-2012,"London, United Kingdom",75%,100%,0,1,1,Hackney,Entire home/apt,2,2,$179.00,320,6,5
5.88E+17,Home in Greater London · ★4.85 · 3 bedrooms · 5 beds · 1 bath,308996071,Ryan,12-11-2019,"England, United Kingdom",90%,100%,1,6,1,Havering,Entire home/apt,6,5,$136.00,8,13,4.85
5.94E+17,Condo in Greater London · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,54338058,Lauren,12-01-2016,"London, United Kingdom",100%,50%,1,2,0,Waltham Forest,Private room,1,1,$38.00,279,17,5
5.95E+17,Home in Greater London · ★4.63 · 2 bedrooms · 3 beds · 1.5 baths,227144138,Alex,23-11-2018,"London, United Kingdom",100%,100%,0,9,1,Enfield,Entire home/apt,5,3,$103.00,0,8,4.63
28856614,Rental unit in London · 1 bedroom · 1 bed · 1 shared bath,33922363,Adam,21-05-2015,"London, United Kingdom",N/A,N/A,0,3,1,Lambeth,Private room,2,1,$32.00,0,2,5
5.96E+17,Townhouse in Greater London · ★4.67 · 2 bedrooms · 2 beds · 1 shared bath,12906103,Connor,07-03-2014,"London, United Kingdom",60%,0%,0,3,1,Wandsworth,Private room,4,2,$74.00,359,6,4.67
6.01E+17,Home in Greater London · ★4.75 · 1 bedroom · 1 bed · 1 bath,27572615,Emily,11-02-2015,"London, United Kingdom",99%,87%,0,461,1,Hammersmith and Fulham,Entire home/apt,2,1,$130.00,259,4,4.75
28884498,Townhouse in Greater London · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,34586509,Francesca,30-05-2015,"London, United Kingdom",N/A,N/A,0,1,0,Brent,Entire home/apt,7,4,$150.00,0,3,5
28958696,Rental unit in London · ★5.0 · 1 bedroom · 1 bed · 2 baths,218277773,Tatiana,01-10-2018,"London, United Kingdom",N/A,N/A,0,1,1,Lambeth,Private room,2,1,$99.00,0,5,5
6.02E+17,Home in Greater London · 1 bedroom · 1 bed · 0 baths,441736,Kris,14-03-2011,"London, United Kingdom",100%,96%,0,8,1,Tower Hamlets,Entire home/apt,3,1,"$2,060.00",184,0,
29211988,Rental unit in Greater London · 2 bedrooms · 3 beds · 1 bath,220099419,A,11-10-2018,,N/A,N/A,0,1,0,Southwark,Entire home/apt,4,3,,0,0,
6.14E+17,Condo in Greater London · ★4.85 · 2 bedrooms · 3 beds · 2 baths,336821677,London,17-02-2020,"England, United Kingdom",100%,99%,0,14,1,Westminster,Entire home/apt,5,3,$374.00,272,72,4.85
29432474,Rental unit in London · 1 bedroom · 1 bed · 1 bath,8588877,Barra,02-09-2013,"New York, NY",N/A,N/A,0,2,1,Islington,Entire home/apt,2,1,$85.00,0,0,
6.16E+17,Condo in Greater London · ★4.56 · 1 bedroom · 1 bed · 1.5 baths,456602405,Hawa,29-04-2022,,N/A,N/A,0,1,1,Camden,Entire home/apt,2,1,$128.00,0,9,4.56
6.24E+17,Serviced apartment in Greater London · ★3.43 · 1 bedroom · 2 beds · 1 bath,57991359,Pauline,09-02-2016,"London, United Kingdom",69%,100%,0,27,1,Westminster,Entire home/apt,4,2,$327.00,242,7,3.43
29449990,Rental unit in Greater London · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,216493324,Frankie,20-09-2018,"England, United Kingdom",100%,100%,0,2,1,Hackney,Private room,2,1,$40.00,99,180,4.69
29484133,Rental unit in Greater London · ★5.0 · 2 bedrooms · 2 beds · 2 baths,12759753,Alex,03-03-2014,"London, United Kingdom",N/A,N/A,0,3,1,Hackney,Entire home/apt,4,2,$182.00,0,4,5
6.25E+17,Townhouse in Greater London · ★4.06 · 1 bedroom · 1 bed · 2 shared baths,42519110,Robert,25-08-2015,"London, United Kingdom",100%,97%,0,12,1,Haringey,Private room,2,1,$55.00,10,16,4.06
29653198,Rental unit in Greater London · ★4.91 · 2 bedrooms · 2 beds · 1 bath,177700583,Sabina,10-03-2018,"London, United Kingdom",0%,20%,0,2,1,Waltham Forest,Entire home/apt,4,2,$75.00,28,11,4.91
29871740,Home in Greater London · 1 bedroom · 1 bed · 1.5 shared baths,11258176,Mar,13-01-2014,"London, United Kingdom",N/A,N/A,0,1,1,Lewisham,Private room,1,1,$22.00,0,0,
29938582,Serviced apartment in Greater London · 6 bedrooms · 1 bed · 1 private bath,224967268,Jawad,09-11-2018,"England, United Kingdom",0%,27%,0,32,1,Tower Hamlets,Hotel room,2,1,$171.00,341,0,
30120116,Condo in London · ★4.91 · 3 bedrooms · 2 beds · 2 baths,3993692,Naomi,28-10-2012,"London, United Kingdom",100%,43%,0,1,1,Southwark,Entire home/apt,4,2,$200.00,205,11,4.91
6.26E+17,Condo in Greater London · 1 bedroom · 2 beds · 1 bath,456234930,Vincent,27-04-2022,,100%,99%,0,12,1,Hackney,Entire home/apt,4,2,$145.00,219,2,5
6.29E+17,Home in Greater London · ★4.57 · 5 bedrooms · 5 beds · 3 baths,459502461,GuestReady,17-05-2022,,0%,92%,0,1,0,Hammersmith and Fulham,Entire home/apt,7,5,$350.00,22,21,4.57
6.29E+17,Rental unit in Greater London · 1 bedroom · 1 bed · 1 private bath,26486673,Kévin,21-01-2015,"Paris, France",N/A,N/A,0,3,1,Southwark,Private room,1,1,$60.00,0,0,
30127592,Rental unit in Greater London · 3 bedrooms · 3 beds · 1 bath,27527734,Bhaavin,10-02-2015,"London, United Kingdom",N/A,N/A,0,3,1,Tower Hamlets,Entire home/apt,6,3,$170.00,0,2,4
30144203,Rental unit in London · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,43712942,Laura,08-09-2015,"London, United Kingdom",100%,55%,0,4,1,Haringey,Private room,1,1,$35.00,157,21,4.95
6.30E+17,Rental unit in Greater London · ★4.63 · 1 bedroom · 2 beds · 1 shared bath,402267688,Christopher,18-05-2021,"London, United Kingdom",100%,100%,0,55,1,Camden,Private room,3,2,$57.00,316,123,4.63
30151919,Rental unit in London · 1 bedroom · 1 bed · 1 bath,90086984,Claire,15-08-2016,"London, United Kingdom",N/A,N/A,0,1,1,Tower Hamlets,Entire home/apt,2,1,$95.00,0,1,5
30462541,Home in Greater London · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,228703206,Teodora,02-12-2018,"London, United Kingdom",N/A,N/A,0,2,1,Waltham Forest,Private room,2,1,$60.00,0,4,4.5
6.35E+17,Home in Greater London · 4 bedrooms · 4 beds · 3.5 baths,461076460,Gail,26-05-2022,,N/A,N/A,0,1,0,Sutton,Entire home/apt,6,4,$250.00,0,0,
6.36E+17,Home in Greater London · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,47395502,Ruth,25-10-2015,"London, United Kingdom",100%,99%,1,5,1,Hammersmith and Fulham,Private room,2,1,$81.00,0,65,4.97
6.36E+17,Rental unit in Greater London · ★4.82 · 3 bedrooms · 3 beds · 2.5 baths,20001519,VanZyl,14-08-2014,"London, United Kingdom",100%,96%,1,175,1,Kensington and Chelsea,Entire home/apt,5,3,$885.00,355,11,4.82
6.37E+17,Condo in Greater London · 1 bedroom · 1 bed · 1 bath,222400913,Jos,24-10-2018,,100%,79%,0,44,1,Waltham Forest,Entire home/apt,1,1,$56.00,345,1,4
30527478,Home in Greater London · 1 bedroom · 1 bed · 1 shared bath,229074707,Matthew,04-12-2018,,N/A,N/A,0,1,0,Haringey,Private room,1,1,$45.00,0,1,5
6.40E+17,Condo in Greater London · ★4.86 · 1 bedroom · 2 beds · 1 bath,17307937,Eli,26-06-2014,,92%,69%,1,4,1,Barnet,Entire home/apt,2,2,$110.00,89,7,4.86
30579119,Home in Greater London · ★5.0 · 5 bedrooms · 4 beds · 3.5 baths,10599027,Eugénie,13-12-2013,"London, United Kingdom",N/A,N/A,0,2,1,Wandsworth,Entire home/apt,8,4,$250.00,0,10,5
30587979,Rental unit in London · ★4.17 · Studio · 1 bed · 1 bath,229447245,Paul,06-12-2018,"London, United Kingdom",N/A,N/A,0,2,0,Hammersmith and Fulham,Entire home/apt,2,1,,0,6,4.17
6.40E+17,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8514428,Christopher,29-08-2013,"London, United Kingdom",100%,98%,1,3,0,Southwark,Private room,2,1,$74.00,105,55,5
6.43E+17,Condo in Greater London · 1 bedroom · 1 bed · 1.5 baths,28506501,Carolynn,28-02-2015,"London, United Kingdom",100%,94%,0,3,1,Wandsworth,Entire home/apt,1,1,$50.00,84,0,
30894958,Rental unit in Greater London · ★4.33 · 2 bedrooms · 3 beds · 1 bath,61910940,Stephen,07-03-2016,"London, United Kingdom",N/A,N/A,0,1,1,Westminster,Entire home/apt,6,3,$200.00,0,3,4.33
30953716,Rental unit in Greater London · ★4.56 · 2 bedrooms · 3 beds · 2 baths,44618273,Nikhil,19-09-2015,"Ilford, United Kingdom",100%,89%,0,2,0,Westminster,Entire home/apt,6,3,$163.00,325,86,4.56
6.43E+17,casa particular in Greater London · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,385499865,Daniel,21-01-2021,"London, United Kingdom",100%,96%,0,3,1,Wandsworth,Private room,2,1,$55.00,30,79,4.52
31218155,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,6252678,Evin,06-05-2013,"Perth, Australia",N/A,N/A,0,1,1,Hackney,Entire home/apt,2,1,$72.00,0,1,5
31252735,Home in Greater London · ★4.33 · 2 bedrooms · 2 beds · 1 bath,68713681,Francisco,24-04-2016,"London, United Kingdom",N/A,N/A,0,12,1,Tower Hamlets,Entire home/apt,6,2,$96.00,0,15,4.33
31257976,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,3841767,Jun,11-10-2012,"London, United Kingdom",100%,100%,1,6,1,Hackney,Entire home/apt,2,1,$150.00,63,11,5
6.43E+17,Condo in Greater London · ★5.0 · 2 bedrooms · 3 beds · 2 baths,63725622,Ben,20-03-2016,"London, United Kingdom",N/A,N/A,0,2,1,Waltham Forest,Entire home/apt,5,3,$114.00,0,4,5
6.43E+17,Condo in Greater London · 1 bedroom · 1 bed · 1 shared bath,153757782,Bardot,08-10-2017,"Bucharest, Romania",100%,0%,0,3,1,Wandsworth,Private room,4,1,$159.00,365,1,1
6.44E+17,Condo in Greater London · ★4.75 · 1 bedroom · 1 bed · 1 bath,12054787,Jenny,08-02-2014,"London, United Kingdom",100%,100%,0,3,1,Hammersmith and Fulham,Entire home/apt,2,1,$150.00,8,12,4.75
31459308,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,1033744,Andrew,29-08-2011,"London, United Kingdom",N/A,N/A,0,2,1,Hackney,Entire home/apt,2,1,$95.00,0,2,5
6.44E+17,Home in Greater London · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,410887,Anastasia,26-02-2011,"London, United Kingdom",100%,60%,0,3,1,Ealing,Entire home/apt,7,5,$379.00,53,7,5
6.45E+17,Townhouse in Greater London · 3 bedrooms · 4 beds · 1 bath,146594021,Caroline,18-08-2017,"London, United Kingdom",30%,75%,0,95,1,Kensington and Chelsea,Entire home/apt,6,4,$950.00,365,0,
6.45E+17,Condo in Greater London · ★4.53 · 1 bedroom · 1 bed · 1 bath,450599340,James,21-03-2022,,100%,87%,0,44,1,Southwark,Entire home/apt,2,1,$137.00,90,19,4.53
31484017,Serviced apartment in Greater London · ★4.80 · 2 bedrooms · 2 beds · 1 bath,110250725,Christina,07-01-2017,"London, United Kingdom",98%,66%,0,61,1,Westminster,Hotel room,6,2,$796.00,180,5,4.8
31484221,Serviced apartment in Greater London · ★4.88 · 2 bedrooms · 2 beds,110250725,Christina,07-01-2017,"London, United Kingdom",98%,66%,0,61,1,Westminster,Hotel room,6,2,$862.00,139,8,4.88
31742779,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,47050321,Alex,20-10-2015,"London, United Kingdom",100%,93%,1,3,1,Lambeth,Private room,1,1,$50.00,114,7,5
31858341,Rental unit in Greater London · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,120870213,Omar,15-03-2017,"London, United Kingdom",100%,100%,0,27,1,Camden,Private room,2,1,$59.00,169,264,4.47
6.45E+17,Rental unit in Greater London · 1 bedroom · 2 beds · 1 bath,17145557,Pillow,23-06-2014,"Ayr, United Kingdom",90%,93%,0,660,1,Hounslow,Entire home/apt,3,2,$164.00,365,0,
6.46E+17,Home in Pinner · ★4.75 · 3 bedrooms · 3 beds · 1 bath,7933505,Amd,04-08-2013,"London, United Kingdom",100%,75%,0,3,1,Harrow,Entire home/apt,4,3,$187.00,3,4,4.75
6.49E+17,Condo in Greater London · 3 bedrooms · 4 beds · 2.5 baths,4259131,Lindsay,27-11-2012,"London, United Kingdom",100%,100%,1,3,1,Kensington and Chelsea,Entire home/apt,5,4,$400.00,0,0,
31872997,Home in Greater London · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,38705947,Fiona,16-07-2015,"London, United Kingdom",100%,100%,0,1,1,Barnet,Private room,1,1,$26.00,8,40,4.7
6.53E+17,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,38851959,Kai,18-07-2015,"London, United Kingdom",100%,64%,1,18,1,Richmond upon Thames,Private room,1,1,$35.00,312,5,5
6.53E+17,Condo in Greater London · 1 bedroom · 1 bed · 1.5 shared baths,5561320,Rose,21-03-2013,"London, United Kingdom",83%,22%,0,3,1,Hackney,Private room,2,1,$40.00,346,2,5
6.53E+17,Home in Greater London · 5 bedrooms · 6 beds · 4 baths,10961046,Ivy,02-01-2014,"London, United Kingdom",94%,72%,0,99,1,Kensington and Chelsea,Entire home/apt,10,6,"$3,218.00",7,0,
31877287,Rental unit in Greater London · ★4.99 · 4 bedrooms · 6 beds · 2 baths,191689143,Sam,26-05-2018,"London, United Kingdom",100%,100%,1,5,1,Haringey,Entire home/apt,12,6,$382.00,292,91,4.99
6.53E+17,Condo in Greater London · 1 bedroom · 1 bed · 1.5 baths,11087764,Hanna,07-01-2014,"London, United Kingdom",100%,50%,0,2,1,Richmond upon Thames,Entire home/apt,2,1,$115.00,365,1,3
6.53E+17,Condo in Greater London · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,9750924,Noah,01-11-2013,"London, United Kingdom",100%,100%,0,2,1,Hackney,Private room,2,1,$90.00,0,5,4.8
6.55E+17,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,297765625,Ehsan,24-09-2019,"London, United Kingdom",88%,75%,0,57,1,Westminster,Entire home/apt,3,1,$500.00,365,0,
6.56E+17,Rental unit in Greater London · 1 bedroom · 2 baths,47817978,Knightsbridge,31-10-2015,"England, United Kingdom",90%,85%,0,12,1,Kensington and Chelsea,Entire home/apt,4,,"$1,093.00",179,0,
6.56E+17,Condo in Greater London · ★4.31 · 1 bedroom · 1 bed · 1 private bath,465834166,Luisa And Luzk,24-06-2022,,100%,100%,0,12,1,Southwark,Private room,2,1,$98.00,0,128,4.31
31896953,Rental unit in London  · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,149258135,Ilona,05-09-2017,"England, United Kingdom",100%,87%,1,5,1,Tower Hamlets,Private room,1,1,$66.00,158,58,4.98
32133427,Rental unit in London  · 1 bedroom · 1 bed · 1 shared bath,241044738,Chiara,04-02-2019,,N/A,N/A,0,1,0,Camden,Private room,2,1,,0,1,5
6.58E+17,Condo in Greater London · 1 bedroom · 1 bed · 1 shared bath,793088,Màirianne,08-07-2011,"London, United Kingdom",N/A,98%,1,7,1,Lambeth,Private room,2,1,$180.00,356,2,5
32734211,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,246152158,Philip,01-03-2019,"England, United Kingdom",N/A,N/A,0,1,0,Lambeth,Private room,2,1,$70.00,0,11,5
6.59E+17,Home in Greater London · 3 bedrooms · 4 beds · 1 bath,4202104,Nick,20-11-2012,"London, United Kingdom",N/A,N/A,0,1,1,Hackney,Entire home/apt,6,4,$298.00,0,2,4.5
32749941,Home in London · ★4.09 · 1 bedroom · 1 bed · 1 private bath,42841560,Sersh,29-08-2015,"London, United Kingdom",N/A,N/A,0,7,1,Tower Hamlets,Private room,2,1,$36.00,0,11,4.09
6.61E+17,Condo in Greater London · ★5.0 · 2 bedrooms · 4 beds · 1 bath,461896647,Deniz,31-05-2022,"England, United Kingdom",100%,97%,0,1,1,Kensington and Chelsea,Entire home/apt,5,4,$310.00,211,13,5
6.61E+17,Home in Greater London · 4 bedrooms · 4 beds · 2.5 baths,33889201,Veeve,21-05-2015,"London, United Kingdom",100%,98%,0,793,1,Hammersmith and Fulham,Entire home/apt,6,4,$528.00,0,1,5
